FIESTAS LOCALES DE ANDALUCÍA 2023,,,
HUELVA,ARACENA,3 DE FEBRERO,28 DE AGOSTO
HUELVA,AROCHE,22 DE MAYO,26 DE AGOSTO
HUELVA,AYAMONTE,22 DE FEBRERO,8 DE SEPTIEMBRE
HUELVA,BEAS,14 DE AGOSTO,24 DE AGOSTO
HUELVA,BERROCAL,2 DE MAYO,14 DE AGOSTO
HUELVA,BOLLULLOS PAR DEL CONDADO,3 DE JULIO,12 DE SEPTIEMBRE
HUELVA,BONARES,19 DE MAYO,23 DE OCTUBRE
HUELVA,CALA,8 DE SEPTIEMBRE,11 DE SEPTIEMBRE
HUELVA,CALAÑAS,10 DE ABRIL,7 DE AGOSTO
HUELVA,"CAMPILLO, EL",8 DE MAYO,24 DE JULIO
HUELVA,CAMPOFRÍO,5 DE JUNIO,25 DE JULIO
HUELVA,CAÑAVERAL DE LEÓN,18 DE JULIO,19 DE JULIO
HUELVA,CARTAYA,28 DE SEPTIEMBRE,29 DE SEPTIEMBRE
HUELVA,CASTAÑO DEL ROBLEDO,29 DE JUNIO,8 DE SEPTIEMBRE
HUELVA,"CERRO DE ANDÉVALO, EL",8 DE MAYO,7 DE AGOSTO
HUELVA,CHUCENA,12 DE MAYO,16 DE AGOSTO
HUELVA,CORTECONCEPCIÓN,7 DE AGOSTO,4 DE SEPTIEMBRE
HUELVA,CORTEGANA,19 DE JUNIO,8 DE SEPTIEMBRE
HUELVA,CORTELAZOR,15 DE MAYO,14 DE AGOSTO
HUELVA,CUMBRES DE ENMEDIO,3 DE JULIO,13 DE OCTUBRE
HUELVA,CUMBRES DE SAN BARTOLOMÉ,24 DE AGOSTO,8 DE SEPTIEMBRE
HUELVA,CUMBRES MAYORES,17 DE ABRIL,8 DE JUNIO
HUELVA,ENCINASOLA,17 DE ABRIL,30 DE NOVIEMBRE
HUELVA,ESCACENA DEL CAMPO,15 DE MAYO,16 DE AGOSTO
HUELVA,FUENTEHERIDOS,14 DE AGOSTO,8 DE SEPTIEMBRE
HUELVA,GALAROZA,10 DE ABRIL,8 DE SEPTIEMBRE
HUELVA,GIBRALEÓN,15 DE MAYO,16 DE OCTUBRE
HUELVA,"GRANADA DE RIO TINTO, LA",16 DE AGOSTO,7 DE DICIEMBRE
HUELVA,HIGUERA DE LA SIERRA,14 DE AGOSTO,18 DE SEPTIEMBRE
HUELVA,HINOJALES,2 DE MAYO,3 DE MAYO
HUELVA,HUELVA,3 DE AGOSTO,8 DE SEPTIEMBRE
HUELVA,ISLA CRISTINA,22 DE FEBRERO,7 DE OCTUBRE
HUELVA,JABUGO,26 DE JUNIO,29 DE SEPTIEMBRE
HUELVA,LEPE,15 DE MAYO,16 DE AGOSTO
HUELVA,LUCENA DEL PUERTO,23 DE ENERO,18 DE AGOSTO
HUELVA,MANZANILLA,19 DE JUNIO,16 DE AGOSTO
HUELVA,MINAS DE RIOTINTO,14 DE AGOSTO,9 DE OCTUBRE
HUELVA,MOGUER,15 DE MAYO,8 DE SEPTIEMBRE
HUELVA,"NAVA, LA",22 DE MAYO,16 DE AGOSTO
HUELVA,NERVA,7 DE AGOSTO,24 DE AGOSTO
HUELVA,NIEBLA,22 DE MAYO,8 DE SEPTIEMBRE
HUELVA,"PALMA DEL CONDADO, LA",16 DE AGOSTO,25 DE SEPTIEMBRE
HUELVA,PALOS DE LA FRONTERA,14 DE AGOSTO,13 DE OCTUBRE
HUELVA,PATERNA DEL CAMPO,24 DE AGOSTO,25 DE AGOSTO
HUELVA,PAYMOGO,8 DE MAYO,24 DE JULIO
HUELVA,PUEBLA DE GUZMÁN,2 DE MAYO,16 DE AGOSTO
HUELVA,PUERTO DEL MORAL,3 DE ABRIL,31 DE JULIO
HUELVA,PUNTA UMBRÍA,22 DE MAYO,17 DE JULIO
HUELVA,ROCIANA DEL CONDADO,24 DE AGOSTO,8 DE SEPTIEMBRE
HUELVA,ROSAL DE LA FRONTERA,15 DE MAYO,11 DE AGOSTO
HUELVA,SAN BARTOLOMÉ DE LA TORRE,24 DE AGOSTO,25 DE AGOSTO
HUELVA,SAN JUAN DEL PUERTO,24 DE JUNIO,17 DE JULIO
HUELVA,SANLÚCAR DE GUADIANA,17 DE ABRIL,8 DE MAYO
HUELVA,SANTA BÁRBARA DE CASA,24 DE ABRIL,7 DE AGOSTO
HUELVA,SANTA OLALLA DEL CALA,15 DE MAYO,28 DE AGOSTO
HUELVA,TRIGUEROS,30 DE ENERO,1 DE SEPTIEMBRE
HUELVA,VALDEARCO,7 DE AGOSTO,8 DE AGOSTO
HUELVA,VALVERDE DEL CAMINO,18 DE AGOSTO,9 DE SEPTIEMBRE
HUELVA,VILLABLANCA,22 DE MAYO,28 DE AGOSTO
HUELVA,VILLALBA DEL ALCOR,6 DE FEBRERO,10 DE JULIO
HUELVA,VILLANUEVA DE LAS CRUCES,23 DE ENERO,8 DE MAYO
HUELVA,VILLARRASA,21 DE AGOSTO,18 DE DICIEMBRE
HUELVA,ZALAMEA LA REAL,31 DE AGOSTO,1 DE SEPTIEMBRE
HUELVA,ZUFRE,1 DE SEPTIEMBRE,4 DE SEPTIEMBRE
JAÉN,ALBANCHEZ DE MÁGINA,4 DE MAYO,11 DE AGOSTO
JAÉN,ALCALÁ LA REAL,22 DE SEPTIEMBRE,20 DE DICIEMBRE
JAÉN,ALCAUDETE,14 DE SEPTIEMBRE,15 DE SEPTIEMBRE
JAÉN,ALDEAQUEMADA,17 DE ENERO,29 DE SEPTIEMBRE
JAÉN,ANDÚJAR,15 DE MAYO,11 DE SEPTIEMBRE
JAÉN,ARJONA,31 DE MARZO,21 DE AGOSTO
JAÉN,ARJONILLA,16 DE AGOSTO,9 DE OCTUBRE
JAÉN,ARQUILLOS,17 DE ENERO,8 DE SEPTIEMBRE
JAÉN,ARROYO DEL OJANCO,25 DE ABRIL,4 DE OCTUBRE
JAÉN,BAEZA,14 DE AGOSTO,30 DE NOVIEMBRE
JAÉN,BAILEN,19 DE JULIO,5 DE AGOSTO
JAÉN,BAÑOS DE LA ENCINA,15 DE MAYO,30 DE OCTUBRE
JAÉN,BEAS DE SEGURA,24 DE ENERO,25 DE ABRIL
JAÉN,BEDMAR Y GARCÍEZ,25 DE ABRIL,26 DE SEPTIEMBRE
JAÉN,BEJÍGAR,25 DE JULIO,25 DE SEPTIEMBRE
JAÉN,BÉLMEZ DE LA MORALEDA,21 DE AGOSTO,30 DE NOVIEMBRE
JAÉN,BENATAE,15 DE MAYO,25 DE AGOSTO
JAÉN,CABRA DEL SANTO CRISTO,20 DE ENERO,14 DE SEPTIEMBRE
JAÉN,CAMBIL,19 DE MAYO,6 DE OCTUBRE
JAÉN,CAMPILLO DE ARENAS,15 DE MAYO,14 DE AGOSTO
JAÉN,CANENA,25 DE ABRIL,15 DE MAYO
JAÉN,CARBONEROS,22 DE MAYO,4 DE AGOSTO
JAÉN,CARCHELES,17 DE ENERO,14 DE AGOSTO
JAÉN,"CAROLINA, LA",12 DE MAYO,24 DE NOVIEMBRE
JAÉN,CASTELLAR,3 DE MAYO,8 DE SEPTIEMBRE
JAÉN,CASTILLO DE LOCUBÍN,16 DE JUNIO,11 DE SEPTIEMBRE
JAÉN,CAZALILLA,3 DE FEBRERO,3 DE MAYO
JAÉN,CAZORLA,15 DE MAYO,18 DE SEPTIEMBRE
JAÉN,CHILLUEVAR,24 DE ENERO,15 DE MAYO
JAÉN,ESCAÑUELA,1 DE AGOSTO,15 DE SEPTIEMBRE
JAÉN,ESPELUY,28 DE ABRIL,29 DE SEPTIEMBRE
JAÉN,FRAILES,29 DE JUNIO,13 DE DICIEMBRE
JAÉN,FUENSANTA DE MARTOS,23 DE JUNIO,25 DE SEPTIEMBRE
JAÉN,GÉNAVE,15 DE MAYO,16 DE MAYO
JAÉN,GUARROMÁN,16 DE JUNIO,28 DE JULIO
JAÉN,HIGUERA DE CALATRAVA,20 DE ENERO,16 DE AGOSTO
JAÉN,HORNOS DE SEGURA,17 DE ENERO,16 DE AGOSTO
JAÉN,HUELMA,8 DE MAYO,25 DE AGOSTO
JAÉN,IBROS,3 DE MAYO,13 DE JUNIO
JAÉN,"IRUELA, LA",28 DE AGOSTO,20 DE DICIEMBRE
JAÉN,IZNATORAF,3 DE MAYO,15 DE MAYO
JAÉN,JABALQUINTO,15 DE MAYO,26 DE JULIO
JAÉN,JAÉN,18 DE OCTUBRE,25 DE NOVIEMBRE
JAÉN,JIMENA,3 DE MAYO,8 DE SEPTIEMBRE
JAÉN,JÓDAR,3 DE MAYO,15 DE MAYO
JAÉN,LA HIGUERA,26 DE JUNIO,11 DE AGOSTO
JAÉN,LARVA,24 DE ABRIL,7 DE AGOSTO
JAÉN,LINARES,5 DE AGOSTO,28 DE AGOSTO
JAÉN,LUPIÓN,23 DE JUNIO,4 DE AGOSTO
JAÉN,MANCHA REAL,25 DE ABRIL,6 DE OCTUBRE
JAÉN,MARMOLEJO,24 DE ENERO,5 DE SEPTIEMBRE
JAÉN,MARTOS,5 DE MAYO,29 DE JULIO
JAÉN,MENGÍBAR,3 DE MAYO,22 DE JULIO
JAÉN,MONTIZÓN,25 DE JULIO,14 DE SEPTIEMBRE
JAÉN,ORCERA,15 DE MAYO,14 DE SEPTIEMBRE
JAÉN,PEAL DE BECERRO,25 DE MARZO,18 DE AGOSTO
JAÉN,PEGALAJAR,9 DE MAYO,7 DE AGOSTO
JAÉN,POZO ALCÓN,26 DE JULIO,1 DE SEPTIEMBRE
JAÉN,PUENTE DE GÉNAVE,15 DE MAYO,16 DE MAYO
JAÉN,"PUERTA DE SEGURA, LA",3 DE FEBRERO,21 DE SEPTIEMBRE
JAÉN,QUESADA,20 DE ENERO,29 DE AGOSTO
JAÉN,SANTA ELENA,17 DE AGOSTO,18 DE AGOSTO
JAÉN,SANTIAGO DE CALATRAVA,20 DE ENERO,25 DE JULIO
JAÉN,SANTISTEBAN DEL PUERTO,25 DE ABRIL,29 DE MAYO
JAÉN,SANTO TOMÉ,15 DE MAYO,25 DE SEPTIEMBRE
JAÉN,SEGURA DE LA SIERRA,15 DE MAYO,6 DE OCTUBRE
JAÉN,SILES,16 DE AGOSTO,29 DE SEPTIEMBRE
JAÉN,SORIHUELA DEL GUADALIMAR,5 DE JUNIO,24 DE AGOSTO
JAÉN,TORREDELCAMPO,10 DE JUNIO,26 DE JULIO
JAÉN,TORREBLASCOPEDRO,2 DE MAYO,15 DE MAYO
JAÉN,TORREDONJIMENO,29 DE JUNIO,8 DE SEPTIEMBRE
JAÉN,TORREPEROGIL,20 DE FEBRERO,8 DE SEPTIEMBRE
JAÉN,TORRES,25 DE ABRIL,21 DE SEPTIEMBRE
JAÉN,TORRES DE ALBÁNCHEZ,8 DE MAYO,8 DE SEPTIEMBRE
JAÉN,ÚBEDA,8 DE SEPTIEMBRE,29 DE SEPTIEMBRE
JAÉN,VALDEPEÑAS DE JAÉN,24 DE JUNIO,2 DE SEPTIEMBRE
JAÉN,VILCHES,9 DE MAYO,8 DE SEPTIEMBRE
JAÉN,VILLACARRILLO,3 DE MAYO,15 DE MAYO
JAÉN,VILLANUEVA DE LA REINA,12 DE MAYO,4 DE AGOSTO
JAÉN,VILLANUEVA DEL ARZOBISPO,3 DE MAYO,8 DE SEPTIEMBRE
JAÉN,VILLARDOMPARDO,12 DE JUNIO,6 DE OCTUBRE
JAÉN,"VILLARES, LOS",24 DE JUNIO,6 DE OCTUBRE
JAÉN,VILLARRODRIGO,17 DE ENERO,24 DE AGOSTO
JAÉN,VILLATORRES,25 DE ABRIL,31 DE MAYO
MÁLAGA,ALAMEDA,15 DE MAYO,4 DE AGOSTO
MÁLAGA,ALCAUCÍN,20 DE ENERO,17 DE AGOSTO
MÁLAGA,ALFARNATE,25 DE ABRIL,12 DE SEPTIEMBRE
MÁLAGA,ALFARNATEJO,15 DE MAYO,29 DE SEPTIEMBRE
MÁLAGA,ALGARROBO,20 DE ENERO,7 DE AGOSTO
MÁLAGA,ALGATOCIN,15 DE MAYO,4 DE OCTUBRE
MÁLAGA,ALHAURÍN DE LA TORRE,20 DE ENERO,24 DE JUNIO
MÁLAGA,ALHAURÍN EL GRANDE,3 DE MAYO,26 DE MAYO
MÁLAGA,ALMÁCHAR,8 DE MAYO,31 DE JULIO
MÁLAGA,ALMARGEN,7 DE AGOSTO,29 DE SEPTIEMBRE
MÁLAGA,ALMOGÍA,10 DE ABRIL,15 DE MAYO
MÁLAGA,ÁLORA,4 DE AGOSTO,8 DE SEPTIEMBRE
MÁLAGA,ALOZAINA,23 DE JULIO,11 DE SEPTIEMBRE
MÁLAGA,ALPANDEIRE,23 DE JUNIO,16 DE AGOSTO
MÁLAGA,ANTEQUERA,25 DE AGOSTO,8 DE SEPTIEMBRE
MÁLAGA,ARCHIDONA,15 DE MAYO,18 DE AGOSTO
MÁLAGA,ARDALES,15 DE MAYO,8 DE SEPTIEMBRE
MÁLAGA,ARENAS,14 DE AGOSTO,13 DE OCTUBRE
MÁLAGA,ARRIATE,14 DE FEBRERO,29 DE JUNIO
MÁLAGA,ATAJATE,14 DE AGOSTO,7 DE DICIEMBRE
MÁLAGA,BENADALID,24 DE ABRIL,6 DE OCTUBRE
MÁLAGA,BENAHAVÍS,14 DE AGOSTO,6 DE OCTUBRE
MÁLAGA,BENALAURÍA,4 DE AGOSTO,9 DE OCTUBRE
MÁLAGA,BENALMÁDENA,24 DE JUNIO,17 DE JULIO
MÁLAGA,BENAMOCARRA,15 DE MAYO,23 DE OCTUBRE
MÁLAGA,BENARRABÁ,20 DE ENERO,29 DE SEPTIEMBRE
MÁLAGA,"BORGE, EL",10 DE ABRIL,25 DE ABRIL
MÁLAGA,"BURGO, EL",10 DE ABRIL,28 DE AGOSTO
MÁLAGA,CAMPILLOS,11 DE JULIO,14 DE AGOSTO
MÁLAGA,CANILLAS DEL ACEITUNO,28 DE ABRIL,14 DE AGOSTO
MÁLAGA,CANILLAS DE ALBAIDA,7 DE AGOSTO,7 DE OCTUBRE
MÁLAGA,CARRATRACA,16 DE AGOSTO,11 DE SEPTIEMBRE
MÁLAGA,CÁRTAMA,24 DE ABRIL,15 DE MAYO
MÁLAGA,CASABERMEJA,20 DE ENERO,9 DE JUNIO
MÁLAGA,CASARABONELA,31 DE JULIO,13 DE DICIEMBRE
MÁLAGA,CASARES,7 DE AGOSTO,11 DE SEPTIEMBRE
MÁLAGA,COÍN,3 DE MAYO,5 DE JUNIO
MÁLAGA,COLMENAR,6 DE FEBRERO,14 DE AGOSTO
MÁLAGA,CÓMPETA,24 DE JULIO,16 DE AGOSTO
MÁLAGA,CORTES DE LA FRONTERA,18 DE AGOSTO,21 DE AGOSTO
MÁLAGA,CUEVAS BAJAS,25 DE ABRIL,21 DE AGOSTO
MÁLAGA,CUEVAS DE SAN MARCOS,25 DE ABRIL,17 DE JULIO
MÁLAGA,CUEVAS DEL BECERRO,17 DE ENERO,28 DE AGOSTO
MÁLAGA,CÚTAR,9 DE JUNIO,14 DE AGOSTO
MÁLAGA,ESTEPONA,15 DE MAYO,17 DE JULIO
MÁLAGA,FARAJAN,7 DE AGOSTO,7 DE DICIEMBRE
MÁLAGA,FRIGILIANA,20 DE ENERO,13 DE JUNIO
MÁLAGA,FUENGIROLA,17 DE JULIO,13 DE OCTUBRE
MÁLAGA,FUENTE DE PIEDRA,24 DE JULIO,8 DE SEPTIEMBRE
MÁLAGA,GAUCÍN,7 DE AGOSTO,8 DE SEPTIEMBRE
MÁLAGA,GENALGUACIL,2 DE FEBRERO,28 DE ABRIL
MÁLAGA,GUARO,15 DE MAYO,28 DE AGOSTO
MÁLAGA,HUMILLADERO,24 DE JUNIO,7 DE OCTUBRE
MÁLAGA,IGUALEJA,13 DE MARZO,23 DE AGOSTO
MÁLAGA,ISTÁN,29 DE SEPTIEMBRE,2 DE OCTUBRE
MÁLAGA,IZNATE,31 DE MARZO,12 DE JUNIO
MÁLAGA,JIMERA DE LÍBAR,11 DE AGOSTO,14 DE AGOSTO
MÁLAGA,JUBRIQUE,4 DE OCTUBRE,6 DE OCTUBRE
MÁLAGA,JÚZCAR,19 DE MARZO,10 DE ABRIL
MÁLAGA,MACHARAVIAYA,21 DE AGOSTO,7 DE OCTUBRE
MÁLAGA,MÁLAGA,19 DE AGOSTO,8 DE SEPTIEMBRE
MÁLAGA,MANILVA,14 DE AGOSTO,4 DE SEPTIEMBRE
MÁLAGA,MARBELLA,12 DE JUNIO,19 DE OCTUBRE
MÁLAGA,MIJAS,8 DE SEPTIEMBRE,16 DE OCTUBRE
MÁLAGA,MOCLINEJO,24 DE JULIO,28 DE AGOSTO
MÁLAGA,MOLLINA,15 DE MAYO,11 DE SEPTIEMBRE
MÁLAGA,MONDA,16 DE AGOSTO,21 DE AGOSTO
MÁLAGA,MONTECORTO,17 DE JULIO,17 DE OCTUBRE
MÁLAGA,MONTEJAQUE,17 DE MAYO,14 DE AGOSTO
MÁLAGA,NERJA,15 DE MAYO,10 DE OCTUBRE
MÁLAGA,OJÉN,9 DE OCTUBRE,10 DE OCTUBRE
MÁLAGA,PERIANA,15 DE MAYO,16 DE MAYO
MÁLAGA,PIZARRA,19 DE ENERO,15 DE MAYO
MÁLAGA,RINCÓN DE LA VICTORIA,17 DE JULIO,7 DE OCTUBRE
MÁLAGA,RIOGORDO,5 DE JUNIO,17 DE AGOSTO
MÁLAGA,RONDA,24 DE ENERO,31 DE AGOSTO
MÁLAGA,SAYALONGA,17 DE JULIO,9 DE OCTUBRE
MÁLAGA,SEDELLA,23 DE ENERO,7 DE AGOSTO
MÁLAGA,SERRATO,20 DE MARZO,9 DE OCTUBRE
MÁLAGA,SIERRA DE YEGUAS,15 DE MAYO,24 DE AGOSTO
MÁLAGA,TOLOX,21 DE FEBRERO,16 DE AGOSTO
MÁLAGA,TORREMOLINOS,17 DE JULIO,29 DE SEPTIEMBRE
MÁLAGA,TORROX,4 DE AGOSTO,6 DE OCTUBRE
MÁLAGA,TOTALÁN,22 DE MAYO,9 DE OCTUBRE
MÁLAGA,VALLE DE ABDALAJIS,31 DE MARZO,10 DE AGOSTO
MÁLAGA,VÉLEZ-MÁLAGA,26 DE JULIO,29 DE SEPTIEMBRE
MÁLAGA,VILLANUEVA DE ALGAIDAS,25 DE ABRIL,4 DE AGOSTO
MÁLAGA,VILLANUEVA DE LA CONCEPCIÓN,17 DE MARZO,3 DE NOVIEMBRE
MÁLAGA,VILLANUEVA DE TAPIA,25 DE ABRIL,11 DE OCTUBRE
MÁLAGA,VILLANUEVA DEL ROSARIO,25 DE ABRIL,6 DE OCTUBRE
MÁLAGA,VILLANUEVA DEL TRABUCO,25 DE AGOSTO,15 DE SEPTIEMBRE
MÁLAGA,"VIÑUELA, LA",5 DE JUNIO,31 DE JULIO
MÁLAGA,YUNQUERA,8 DE JUNIO,9 DE OCTUBRE
SEVILLA,AGUADULCE,24 DE AGOSTO,28 DE AGOSTO
SEVILLA,ALANÍS DE LA SIERRA,5 DE JULIO,8 DE SEPTIEMBRE
SEVILLA,ALBAIDA DEL ALJARAFE,20 DE ENERO,8 DE JUNIO
SEVILLA,ALCALÁ DE GUADAÍRA,2 DE JUNIO,21 DE SEPTIEMBRE
SEVILLA,ALCALÁ DEL RÍO,15 DE MAYO,8 DE SEPTIEMBRE
SEVILLA,ALCOLEA DEL RÍO,15 DE MAYO,8 DE SEPTIEMBRE
SEVILLA,"ALGABA, LA",5 DE JUNIO,15 DE SEPTIEMBRE
SEVILLA,ALMADÉN DE LA PLATA,22 DE MAYO,18 DE AGOSTO
SEVILLA,ALMENSILLA,26 DE JUNIO,2 DE OCTUBRE
SEVILLA,ARAHAL,22 DE JULIO,11 DE SEPTIEMBRE
SEVILLA,AZNALCÁZAR,8 DE JUNIO,25 DE JULIO
SEVILLA,BENACAZÓN,3 DE AGOSTO,4 DE AGOSTO
SEVILLA,BOLLULLOS DE LA MITACIÓN,15 DE SEPTIEMBRE,23 DE OCTUBRE
SEVILLA,BORMUJOS,24 DE MAYO,25 DE AGOSTO
SEVILLA,BRENES,8 DE JUNIO,13 DE OCTUBRE
SEVILLA,BURGUILLOS,7 DE JULIO,6 DE OCTUBRE
SEVILLA,"CABEZAS DE SAN JUAN, LAS",24 DE JUNIO,18 DE SEPTIEMBRE
SEVILLA,CAMAS,31 DE MARZO,15 DE SEPTIEMBRE
SEVILLA,"CAMPANA, LA",15 DE MAYO,11 DE SEPTIEMBRE
SEVILLA,CANTILLANA,31 DE MARZO,8 DE SEPTIEMBRE
SEVILLA,CAÑADA ROSAL,26 DE JULIO,28 DE AGOSTO
SEVILLA,CARMONA,19 DE MAYO,8 DE SEPTIEMBRE
SEVILLA,CARRIÓN DE LOS CÉSPEDES,8 DE JUNIO,2 DE OCTUBRE
SEVILLA,CASARICHE,10 DE ABRIL,31 DE JULIO
SEVILLA,CASTILBLANCO DE LOS ARROYOS,28 DE AGOSTO,11 DE SEPTIEMBRE
SEVILLA,CASTILLEJA DE LA CUESTA,10 DE ABRIL,25 DE JULIO
SEVILLA,CASTILLEJA DEL CAMPO,8 DE JUNIO,7 DE AGOSTO
SEVILLA,"CASTILLO DE LAS GUARDAS, EL",26 DE JUNIO,14 DE AGOSTO
SEVILLA,CAZALLA DE LA SIERRA,14 DE AGOSTO,8 DE SEPTIEMBRE
SEVILLA,CONSTANTINA,19 DE MAYO,25 DE AGOSTO
SEVILLA,CORIA DEL RÍO,8 DE SEPTIEMBRE,18 DE SEPTIEMBRE
SEVILLA,CORIPE,15 DE MAYO,3 DE JULIO
SEVILLA,"CORRALES, LOS",8 DE MAYO,7 DE AGOSTO
SEVILLA,"CUERVO DE SEVILLA, EL",20 DE MAYO,7 DE OCTUBRE
SEVILLA,DOS HERMANAS,11 DE MAYO,26 DE JULIO
SEVILLA,ÉCIJA,8 DE SEPTIEMBRE,15 DE SEPTIEMBRE
SEVILLA,ESPARTINAS,29 DE MAYO,8 DE SEPTIEMBRE
SEVILLA,ESTEPA,22 DE MAYO,8 DE SEPTIEMBRE
SEVILLA,FUENTES DE ANDALUCÍA,20 DE FEBRERO,21 DE AGOSTO
SEVILLA,"GARROBO, EL",21 DE AGOSTO,7 DE DICIEMBRE
SEVILLA,GELVES,28 DE ABRIL,28 DE AGOSTO
SEVILLA,GERENA,2 DE JUNIO,5 DE JUNIO
SEVILLA,GILENA,14 DE AGOSTO,29 DE DICIEMBRE
SEVILLA,GINES,24 DE MAYO,8 DE JUNIO
SEVILLA,GUADALCANAL,28 DE JULIO,28 DE AGOSTO
SEVILLA,GUILLENA,10 DE ABRIL,8 DE SEPTIEMBRE
SEVILLA,HERRERA,25 DE ABRIL,11 DE AGOSTO
SEVILLA,HUEVAR DEL ALJARAFE,20 DE ENERO,29 DE MAYO
SEVILLA,ISLA MAYOR,17 DE JULIO,29 DE SEPTIEMBRE
SEVILLA,LANTEJUELA,5 DE JUNIO,9 DE OCTUBRE
SEVILLA,LEBRIJA,12 DE SEPTIEMBRE,15 DE SEPTIEMBRE
SEVILLA,LORA DE ESTEPA,25 DE ABRIL,25 DE SEPTIEMBRE
SEVILLA,LORA DEL RÍO,1 DE JUNIO,8 DE SEPTIEMBRE
SEVILLA,"LUISIANA, LA",2 DE MAYO,14 DE AGOSTO
SEVILLA,"MADROÑO, EL",6 DE FEBRERO,29 DE MAYO
SEVILLA,MAIRENA DEL ALCOR,24 DE ABRIL,8 DE SEPTIEMBRE
SEVILLA,MAIRENA DEL ALJARAFE,23 DE ENERO,23 DE JUNIO
SEVILLA,MARCHENA,20 DE ENERO,8 DE JUNIO
SEVILLA,MARINALEDA,25 DE ABRIL,4 DE DICIEMBRE
SEVILLA,MARTÍN DE LA JARA,31 DE JULIO,9 DE OCTUBRE
SEVILLA,MONTELLANO,22 DE MAYO,7 DE AGOSTO
SEVILLA,MORÓN DE LA FRONTERA,15 DE SEPTIEMBRE,18 DE SEPTIEMBRE
SEVILLA,"NAVAS DE LA CONCEPCIÓN, LAS",29 DE JUNIO,8 DE SEPTIEMBRE
SEVILLA,OLIVARES,8 DE JUNIO,5 DE AGOSTO
SEVILLA,OSUNA,22 DE MAYO,8 DE SEPTIEMBRE
SEVILLA,"PALACIOS Y VILLAFRANCA, LOS",27 DE FEBRERO,28 DE SEPTIEMBRE
SEVILLA,"PALMAR DE TROYA, EL",16 DE JULIO,2 DE OCTUBRE
SEVILLA,PALOMARES DEL RÍO,29 DE MAYO,11 DE SEPTIEMBRE
SEVILLA,PARADAS,8 DE MAYO,15 DE JULIO
SEVILLA,PEDRERA,23 DE FEBRERO,13 DE JUNIO
SEVILLA,PEÑAFLOR,8 DE SEPTIEMBRE,2 DE NOVIEMBRE
SEVILLA,PILAS,10 DE ABRIL,3 DE JULIO
SEVILLA,PRUNA,8 DE MAYO,21 DE AGOSTO
SEVILLA,"PUEBLA DE CAZALLA, LA",5 DE ENERO,11 DE SEPTIEMBRE
SEVILLA,"PUEBLA DE LOS INFANTES, LA",6 DE FEBRERO,5 DE JUNIO
SEVILLA,"PUEBLA DEL RÍO, LA",20 DE ENERO,8 DE JUNIO
SEVILLA,"RINCONADA, LA",9 DE JUNIO,15 DE SEPTIEMBRE
SEVILLA,"RODA DE ANDALUCÍA, LA",29 DE JUNIO,8 DE SEPTIEMBRE
SEVILLA,"RUBIO, EL",8 DE MAYO,7 DE AGOSTO
SEVILLA,SALTERAS,2 DE FEBRERO,6 DE FEBRERO
SEVILLA,SAN JUAN DE AZNALFARACHE,24 DE ENERO,8 DE JUNIO
SEVILLA,SANLÚCAR LA MAYOR,8 DE JUNIO,20 DE SEPTIEMBRE
SEVILLA,SANTIPONCE,29 DE SEPTIEMBRE,2 DE OCTUBRE
SEVILLA,"SAUCEJO, EL",25 DE ABRIL,6 DE OCTUBRE
SEVILLA,SEVILLA,26 DE ABRIL,8 DE JUNIO
SEVILLA,TOMARES,8 DE JUNIO,8 DE SEPTIEMBRE
SEVILLA,UMBRETE,29 DE MAYO,24 DE AGOSTO
SEVILLA,UTRERA,24 DE MAYO,8 DE SEPTIEMBRE
SEVILLA,VALENCINA DE LA CONCEPCIÓN,14 DE JULIO,9 DE OCTUBRE
SEVILLA,VILLAMANRIQUE DE LA CONDESA,29 DE MAYO,16 DE AGOSTO
SEVILLA,VILLANUEVA DE SAN JUAN,10 DE ABRIL,23 DE JUNIO
SEVILLA,"VISO DEL ALCOR, EL",8 DE MAYO,12 DE SEPTIEMBRE
